popularity,vote_count,year,genre_cluster_0,genre_cluster_1,genre_cluster_2,genre_cluster_3,genre_cluster_4,genre_cluster_5,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,lang_macroarea_Africa,lang_macroarea_Eurasia,lang_macroarea_North America,lang_macroarea_Papunesia,lang_macroarea_South America,vote_average
-0.4921620692859907,-0.4629293670539064,-0.8100462810814387,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.0271287427019617,-0.4629293670539064,-1.7689763427932437,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2099668717845111,-0.4629293670539064,-1.0018322934237998,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.6952906069973915,-0.4629293670539064,0.4685271345343009,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.6312321709058625,-0.4629293670539064,0.27674112219194,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.8899873477007887,-0.4629293670539064,-0.4264742563967168,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.3501516540263186,-0.4629293670539064,0.27674112219194,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.5429329811426967,-0.4629293670539064,-0.4904029271775038,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
-0.791535377130705,-0.4629293670539064,0.021026439068792,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.4408075837297823,-0.4629293670539064,0.404598463753514,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.1873121467228696,-0.4629293670539064,-0.6821889395198647,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-0.1754835567368024,-0.4629293670539064,-1.2575469765469476,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.4856978683068875,-0.4629293670539064,-0.1068309024927818,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.47149038053367703,-0.4629293670539064,0.6566939177777252,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-0.8143366153615824,-0.4629293670539064,1.0091912057234662,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.6881157379575468,-0.4629293670539064,0.596384476095875,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.5476540375157848,-0.4629293670539064,0.7242418176574489,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-0.7564087294491202,-0.4629293670539064,-0.1068309024927818,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.3793527841437255,-0.4629293670539064,-0.9379036226430126,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.8845480467744669,-0.4629293670539064,-1.1296896349853736,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.6617800095605826,-0.4629293670539064,-0.0429022317119949,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.1124127069059695,-0.4629293670539064,-0.1068309024927818,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2.6395629324461263,-0.4629293670539064,0.2701498268629956,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.2907229181206064,-0.4629293670539064,-0.4264742563967168,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.4844858306233057,-0.4629293670539064,0.7242418176574489,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.6325848803175504,-0.4629293670539064,-1.0018322934237998,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
